id	name	pvalue	logFC	qvalue
XLOC_043710	Gm8566	0.44551177	-0.367439493	0.59686964
XLOC_043713	Il12rb2,Serbp1	0.001847941	1.554043472	0.034725586
XLOC_043784	Rn7s6	0.960230587	-0.200974724	0.975224307
XLOC_043838	Rpia	0.589281118	0.045323126	0.709436916
XLOC_043839	-	0.059454776	-2.688517396	0.206578552
XLOC_043840	Eif2ak3,Gm43292	0.002386023	-2.291268067	0.038430275
XLOC_043841	Gm23346	0.001776152	-2.208926519	0.033982848
XLOC_043843	Gm43906	0.266131065	0.229627708	0.466283057
XLOC_043848	Krcc1	0.12441512	-0.270178646	0.309617558
XLOC_043849	Krcc1	0.834875738	0.194657047	0.891722539
XLOC_043850	Krcc1	0.342326049	0.504668355	0.536601506
XLOC_043851	Cd8b1	0.003446124	-1.499225539	0.045094698
XLOC_043854	Rmnd5a	0.683548552	-0.094376221	0.782067858
XLOC_043855	Gm44130	0.21371355	-0.06559669	0.413686789
XLOC_043856	-	0.170623054	-0.596722566	0.372139416
XLOC_043858	Rnf103	0.010159106	-1.224160794	0.076235464
XLOC_043859	Gm44194	0.081445474	-0.132685295	0.244737908
XLOC_043860	Gm44195	0.049514207	-0.162391111	0.185039407
XLOC_043861	Kdm3a	0.0006976	-2.121359636	0.024610353
XLOC_043865	Gm22486,Immt,Ptcd3,RP23-64D23.7,RP23-64D23.8	0.000341575	0.865566796	0.020582426
XLOC_043866	RP23-64D23.8	0.861066136	0.402004744	0.910972939
XLOC_043867	Gm26628	0.014568783	0.622067859	0.092279243
XLOC_043868	RP23-64D23.10	0.101637722	0.433417888	0.275447473
XLOC_043872	RP24-416M6.4	0.019455141	0.954526835	0.108617284
XLOC_043873	RP24-416M6.4	0.798625745	0.058043658	0.866778934
XLOC_043875	Usp39	0.637103947	-0.119773186	0.74539228
XLOC_043876	RP23-60P18.10	0.019208184	0.325128521	0.107915616
XLOC_043877	Rnf181	0.182547442	-0.236436614	0.385519719
XLOC_043879	Vamp8	0.267377587	0.263040233	0.467242929
XLOC_043880	Mat2a	0.43501991	-0.484488949	0.588467868
XLOC_043881	-	0.194260572	-0.583112842	0.393809599
XLOC_043883	Capg	0.003460304	1.593242737	0.045192566
XLOC_043884	Elmod3	0.202236041	0.047664413	0.401868445
XLOC_043885	RP23-335C3.10	0.70759832	-0.075966139	0.799027487
XLOC_043886	Tgoln1	0.023540278	-0.599248534	0.120861418
XLOC_043887	Tcf7l1	0.401118494	0.404868557	0.560304715
XLOC_043888	Gm37969	0.929079758	0.018597308	0.955192296
XLOC_043891	Kcmf1	0.65861124	0.093772731	0.762691311
XLOC_043893	Tmsb10	0.048054334	-1.727807788	0.181839208
XLOC_043894	Gm18402	0.391002219	0.104917351	0.551169243
XLOC_043895	-	0.008057658	-1.737015135	0.067327805
XLOC_043896	-	0.076088423	-0.82419815	0.235664629
XLOC_043899	Suclg1	0.037138744	0.813229207	0.15746499
XLOC_043916	Gm44126	0.809515224	-0.311111517	0.873869159
XLOC_043943	Mrpl19	0.174953261	-0.321872616	0.377749167
XLOC_043947	Pole4	0.097660044	0.155785026	0.269487849
XLOC_043953	Sema4f	0.47548841	-0.089849552	0.620987734
XLOC_043955	Dok1	0.110100766	0.111077718	0.2887084
XLOC_043956	Htra2	0.866887371	-0.033544038	0.914437272
XLOC_043959	Pcgf1	0.50734521	-0.385086759	0.645559837
XLOC_043961	Ccdc142os	0.375978672	0.422056458	0.551169243
XLOC_043962	Ino80b,Mogs,Wbp1	0.000172208	1.621175597	0.018171037
XLOC_043964	Gm15624	0.01793819	-0.50066651	0.103569189
XLOC_043965	Gm15624	0.982798596	0.065697647	0.989059971
XLOC_043966	-	0.098751621	-0.481126917	0.271129934
XLOC_043967	Mthfd2	0.116901881	0.360973202	0.298280161
XLOC_043969	Mob1a	0.018589334	0.479222826	0.105880838
XLOC_043970	Tet3	0.519236526	-0.443820344	0.65496632
XLOC_043972	RP23-331I23.5	0.570322142	-0.047283503	0.694245411
XLOC_043973	Dguok	0.144514194	-0.2872503	0.338034566
XLOC_043975	Stambp	0.475378229	0.14432732	0.620921819
XLOC_043983	Tex261	0.221665528	-0.805044936	0.421371878
XLOC_043985	Nagk	0.818084596	-0.202079353	0.879702717
XLOC_043986	Paip2b	0.393083243	-1.381040402	0.55291108
XLOC_043990	Zfp638	0.088581677	0.406016036	0.25650717
XLOC_043991	-	0.024790558	-1.242699678	0.124739709
XLOC_043992	-	0.004351768	-1.247681225	0.049724734
XLOC_043997	Exoc6b	0.481131294	0.167591548	0.625039078
XLOC_043999	Spr	0.192938138	-0.473660003	0.393074341
XLOC_044003	Cct7,Fbxo41,Pradc1	0.000691907	1.884433559	0.024610353
XLOC_044005	Alms1	0.013124911	0.686931556	0.087561764
XLOC_044012	Gm9769	0.006098749	1.195635129	0.058621343
XLOC_044014	1700019G17Rik	0.391002219	-0.022833004	0.551169243
XLOC_044015	Cml1,Gm18290,Tprkb	0.010812996	1.170307761	0.078927949
XLOC_044016	Gm18290	0.092528613	1.492376717	0.262683853
XLOC_044017	Nat8b-ps	0.392404176	0.738647443	0.552165992
XLOC_044018	Dusp11	0.292351267	-0.279612082	0.490159202
XLOC_044021	Gm10443	0.038699878	-1.567774413	0.160458308
XLOC_044022	Gm19273,Snrpg	0.933630634	0.10254975	0.958196013
XLOC_044023	Gm19273	0.461481871	-0.22352356	0.609235095
XLOC_044024	-	0.158359903	0.743935567	0.356058481
XLOC_044026	Tia1	0.937866452	0.014193998	0.961226019
XLOC_044027	A430078I02Rik	0.016817371	-0.379660902	0.099935825
XLOC_044031	Pcbp1	0.083998302	-0.578885765	0.248843072
XLOC_044032	Gm22184	0.197571948	-1.068258929	0.396657161
XLOC_044033	Gm44292,Mxd1	0.473245806	0.110486529	0.618905307
XLOC_044034	Snrnp27	0.602131545	0.197853579	0.718906865
XLOC_044036	Gmcl1	0.492918724	-0.098890334	0.633550233
XLOC_044037	Anxa4	0.276890085	0.144836285	0.476523269
XLOC_044038	2610306M01Rik,Aak1	7.06e-05	-1.194931807	0.014528147
XLOC_044039	Gm44153	0.071256899	-2.128957708	0.227917735
XLOC_044040	-	0.122769303	-1.244782723	0.307226889
XLOC_044041	-	0.293396308	-0.725464194	0.491237338
XLOC_044042	Nfu1	0.955314189	0.033871931	0.972033949
XLOC_044043	Gfpt1	0.002907945	0.614054774	0.041743182
XLOC_044044	-	0.574750933	0.125118793	0.697858599
XLOC_044045	Antxr1	0.725101422	-0.05794588	0.812411133
XLOC_044053	Arhgap25	0.10890201	-0.113494933	0.286801919
XLOC_044055	Aplf	0.391002219	-0.033251926	0.551169243
XLOC_044059	Isy1,RP23-4F16.12,Rab43	0.10600501	0.787393255	0.282278433
XLOC_044063	Cnbp	0.240121221	0.592637201	0.439935982
XLOC_044064	Gm44064	0.163263345	-0.657647301	0.3623896
XLOC_044065	Copg1,Gm26636	0.278684887	0.188107861	0.478162483
XLOC_044069	Rab7	0.531250947	-0.349147191	0.664716685
XLOC_044070	Gm44187	0.391002219	0.018213832	0.551169243
XLOC_044071	Mir6376	0.001899138	1.546561438	0.034959223
XLOC_044075	Eefsec	0.30618103	-0.504953063	0.502772247
XLOC_044077	Ruvbl1	0.006413863	2.386613429	0.060366308
XLOC_044078	Sec61a1	0.878669992	0.025847065	0.922685897
XLOC_044079	Gm44430	0.135956093	-1.235145276	0.326252091
XLOC_044082	Gm43937	0.096271333	0.120618638	0.267656363
XLOC_044083	Abtb1	0.202466959	-0.682351718	0.402202646
XLOC_044084	Podxl2	0.154392179	0.164329667	0.350517072
XLOC_044085	Mcm2	0.197624654	0.462192522	0.396725313
XLOC_044086	Tpra1	0.105433674	-0.940563267	0.281735697
XLOC_044087	-	0.158553301	-0.634712833	0.356294256
XLOC_044096	Txnrd3	0.004008501	1.846567711	0.047918108
XLOC_044108	Cfap100,Zxdc	0.524390453	-0.078315244	0.659216467
XLOC_044109	C030015A19Rik	0.019557134	-0.699404048	0.108952229
XLOC_044110	C030015A19Rik	0.031558117	-0.65698335	0.143330798
XLOC_044113	Slc41a3	0.030149518	-1.486672708	0.139486365
XLOC_044114	Iqsec1	0.391002219	-0.378354038	0.551169243
XLOC_044118	Nup210	0.235573669	0.164769488	0.435585285
XLOC_044121	Gm44002	0.905818199	-0.148490678	0.94101671
XLOC_044126	Chchd4	0.24965935	0.253968583	0.449517164
XLOC_044127	Tmem43	0.01173213	-0.739190534	0.082734081
XLOC_044128	Xpc	0.696127965	-0.036664566	0.791279541
XLOC_044129	Lsm3	0.044459784	1.021857784	0.173600455
XLOC_044131	-	0.325663569	0.435019106	0.521332202
XLOC_044132	RP23-292C5.9,Slc6a6	0.00092575	0.775755917	0.02654897
XLOC_044133	RP23-292C5.7	0.009454374	-0.634614689	0.073411511
XLOC_044134	RP23-292C5.9	0.27280167	0.314836141	0.472589459
XLOC_044135	Grip2	0.106751505	-0.241939314	0.283416435
XLOC_044137	Ccdc174	0.911051508	-0.030871818	0.944170771
XLOC_044140	Fgd5	0.047792595	-1.191349857	0.181189442
XLOC_044141	Mrps25	0.201855709	-0.408840872	0.40168857
XLOC_044142	Gm44249	0.199183764	-0.369363643	0.398397927
XLOC_044143	Rbsn	0.003036558	-1.330428376	0.042314862
XLOC_044156	Lrig1	0.414288091	-0.398900435	0.570852096
XLOC_044162	Kbtbd8	0.041246082	1.045798729	0.166355178
XLOC_044163	-	0.111460857	0.37635061	0.29038982
XLOC_044174	Tmf1	0.251147984	-0.201628303	0.451465557
XLOC_044176	Uba3	0.575994392	0.088922599	0.698850645
XLOC_044177	Arl6ip5	9.13e-05	-0.872259559	0.015604582
XLOC_044178	Lmod3	0.291870612	-0.168000675	0.489789531
XLOC_044179	Frmd4b	0.114643553	-0.300159096	0.29536434
XLOC_044184	Mitf	0.553868302	-0.30073475	0.681724076
XLOC_044189	AC155839.1,Eif4e3,Foxp1,Gm20696	0.851521693	0.114588581	0.90430624
XLOC_044190	Gm20705	0.920554129	-0.030951801	0.949768091
XLOC_044192	Gm44104	0.419430491	0.076268401	0.575577825
XLOC_044195	Tpt1-ps3	0.769822102	-0.084919299	0.845884592
XLOC_044201	Rybp	0.33558804	0.250302017	0.530472114
XLOC_044206	Gm6565	0.256639913	1.252566268	0.456938284
XLOC_044209	Ppp4r2	0.009396999	0.402646012	0.07337329
XLOC_044229	Crbn	0.00189342	1.119537395	0.034959223
XLOC_044234	Setmar	0.07133349	-0.865392076	0.228089541
XLOC_044237	Gm44040,Gm44101,Itpr1	0.034360603	-0.820830968	0.150079259
XLOC_044238	-	0.338407214	-0.768359809	0.532808219
XLOC_044239	Gm16433	0.2301988	0.266470225	0.430226902
XLOC_044240	0610040F04Rik	0.001958148	3.218672595	0.035540103
XLOC_044242	Arl8b,Edem1	0.021285829	-0.510449681	0.114724593
XLOC_044252	Gm15519	0.211665186	0.278548824	0.411310538
XLOC_044254	Rad18	0.004313628	-1.557494195	0.04953203
XLOC_044255	Srgap3	0.768496482	-0.010554385	0.844888424
XLOC_044259	Gt(ROSA)26Sor	0.012106933	0.7277829	0.083954215
XLOC_044260	Gt(ROSA)26Sor	0.684942338	0.104036951	0.783115614
XLOC_044261	Setd5	0.272377467	-0.136068151	0.472224232
XLOC_044262	-	0.721266537	-0.081776767	0.80940695
XLOC_044263	Lhfpl4	0.181691676	-0.155379678	0.385519719
XLOC_044264	Gm16161,Mtmr14	0.28831433	-0.443121218	0.486903417
XLOC_044267	Brpf1,Gm15492	0.144211422	-0.264016463	0.337747479
XLOC_044268	Camk1	0.283806185	-0.348720429	0.482778098
XLOC_044270	Tada3	0.391002219	-0.023302919	0.551169243
XLOC_044271	Arpc4,Ttll3	0.037359963	0.455801393	0.157766853
XLOC_044272	Rpusd3	0.014722599	-1.209873538	0.092788835
XLOC_044275	Jagn1	0.250833814	0.762494587	0.45107409
XLOC_044276	Creld1,Prrt3	0.091235167	0.985733768	0.260478835
XLOC_044277	Emc3	0.1250651	-0.323055474	0.3108778
XLOC_044279	Gm44232	0.287741384	0.509909681	0.486432892
XLOC_044282	Gm44199	0.074946555	0.423261973	0.23400077
XLOC_044283	Gm44199	0.285814406	0.324132403	0.484778517
XLOC_044284	1700015O11Rik,Vhl	0.127915148	-0.596127355	0.314677462
XLOC_044285	Gm43963,Gm43964,Tatdn2	0.771499048	0.035545609	0.847230007
XLOC_044287	Ghrl,Sec13	0.060892432	-0.876689221	0.209106828
XLOC_044288	Atp2b2	0.391002219	-0.043124119	0.551169243
XLOC_044291	Atg7	0.765763486	0.057915179	0.842873624
XLOC_044292	Gm19040	0.262055673	-0.486912843	0.462839654
XLOC_044293	Vgll4	0.133813015	-0.670026742	0.323123607
XLOC_044294	Tamm41	0.452781848	-0.256138341	0.602758649
XLOC_044300	Tsen2	0.031339036	1.199984701	0.142912111
XLOC_044301	Mkrn2os	0.003950255	0.666990512	0.047628375
XLOC_044302	Mkrn2	0.042708779	-1.573626581	0.169310727
XLOC_044303	Raf1	0.079939678	-1.197260246	0.242107542
XLOC_044310	Rpl32,Snora7a	0.318206055	0.283002072	0.514135308
XLOC_044311	Efcab12	0.542412805	-0.075755033	0.673063152
XLOC_044312	Mbd4	0.705508264	0.047169966	0.797807368
XLOC_044313	Ift122	0.23788248	1.422917316	0.437931233
XLOC_044314	Ift122	0.088925785	0.580362701	0.256935922
XLOC_044316	Plxnd1	0.564366385	-0.013416035	0.689529769
XLOC_044317	Tmcc1	0.023674655	0.65607037	0.121250499
XLOC_044319	9530062K07Rik,Gm44103	0.002280323	-0.900221509	0.03790223
XLOC_044322	Mar-08	0.895605854	0.0447114	0.933758428
XLOC_044326	Zfp422	0.300202165	0.338541199	0.497811043
XLOC_044329	Tmem72	0.391002219	0.001808256	0.551169243
XLOC_044336	Zfp637	0.562526879	0.216271275	0.688405366
XLOC_044337	Zfp239	0.004919582	0.730231267	0.052741142
XLOC_044338	-	0.120806922	-0.944817429	0.304104316
XLOC_044339	4933440N22Rik,Fxyd4,Gm43863	0.442038764	0.094485755	0.594190773
XLOC_044340	4933440N22Rik	0.964800969	0.296215269	0.978198391
XLOC_044342	-	0.032989389	-1.039308539	0.146610803
XLOC_044343	-	0.237340096	-0.912080084	0.437432048
XLOC_044344	Csgalnact2	0.307997586	-0.064216518	0.504513982
XLOC_044349	Bms1	0.668673814	-0.086746662	0.771141625
XLOC_044350	Zfp248	0.955539469	-0.0057897	0.972154966
XLOC_044352	Ankrd26	0.78845395	-0.012919532	0.860155447
XLOC_044353	-	0.021621851	0.981761782	0.115525421
XLOC_044354	Cacna1c	0.235289741	-0.195360095	0.435336675
XLOC_044356	Cacna1c	0.044003595	-0.647529839	0.172513048
XLOC_044358	Cacna2d4	0.004563185	-2.013843988	0.051000852
XLOC_044359	Adipor2	0.029035798	-1.28142987	0.136444306
XLOC_044361	Fbxl14	0.003311706	-0.743138108	0.044266416
XLOC_044362	Erc1	0.693599136	-0.025736034	0.789157938
XLOC_044364	Wnk1	0.292630597	-0.671241196	0.49035172
XLOC_044366	-	0.0409343	-1.590579232	0.165581771
XLOC_044369	Ccdc77,Gm24592	0.010605753	-0.560732142	0.078243174
XLOC_044371	-	0.026228182	-1.712022847	0.128718228
XLOC_044372	-	0.043845718	-1.175615952	0.17208814
XLOC_044373	-	0.065491637	-1.421281759	0.217491235
XLOC_044374	Il17ra	0.001489893	-1.234585041	0.03169791
XLOC_044375	Cecr6	0.031722947	-1.271953908	0.143737575
XLOC_044376	-	0.198103925	-0.922956002	0.397451212
XLOC_044377	Cecr5	0.160756478	-0.364535532	0.359473537
XLOC_044382	Cecr2	0.422984419	0.567204007	0.578244893
XLOC_044383	Atp6v1e1	0.450442296	-0.097220124	0.601170747
XLOC_044385	Bcl2l13,Bid	0.034213429	0.393052039	0.149566778
XLOC_044386	Gm44260	0.994945485	0.005737393	0.996923206
XLOC_044387	Mical3	0.927449799	-0.029691145	0.954318684
XLOC_044388	Pex26	0.195862225	-0.366175523	0.395222528
XLOC_044389	Gm44014	0.218731634	-0.326848348	0.41840426
XLOC_044391	Gm44148	0.009447084	-2.385541639	0.073411511
XLOC_044400	M6pr,Phc1	0.001520372	1.391977387	0.031932686
XLOC_044402	Gm8430	0.00495495	-1.105798971	0.052903929
XLOC_044406	Apobec1	0.391002219	-0.065992663	0.551169243
XLOC_044409	Slc2a3	0.592117526	-0.059288705	0.711067552
XLOC_044412	Gm5112	0.002605624	-1.853403592	0.039770348
XLOC_044413	Foxj2,Gm26826	0.004623755	-0.740395572	0.051355023
XLOC_044414	C3ar1	0.002470934	-0.611428798	0.03906982
XLOC_044415	Necap1	0.00935853	-0.434998971	0.073278723
XLOC_044416	Gm5316	0.573770988	-0.079756772	0.697023921
XLOC_044439	Pex5	0.586529158	-0.092488725	0.707505858
XLOC_044444	Emg1,Gm15884,Phb2	0.015658402	1.555859763	0.096099047
XLOC_044447	Ptpn6	0.475383129	0.308322261	0.620921819
XLOC_044448	Atn1,Grcc10,Rnu7	0.175641447	-0.610844038	0.378455701
XLOC_044451	Tpi1	0.75067169	0.206843243	0.831603566
XLOC_044452	Usp5	0.629462436	-0.095493062	0.739302975
XLOC_044455	Cd4	0.811717304	-0.079897641	0.875356503
XLOC_044457	Ptms	0.85048997	-0.162902115	0.903613275
XLOC_044458	Mlf2	0.013559322	1.142141919	0.088911068
XLOC_044460	Cops7a	0.701475366	-0.25576844	0.795051365
XLOC_044461	Gm43989,RP24-503A2.6,Zfp384	0.189312669	-0.192974	0.38993114
XLOC_044462	Zfp384	0.244699852	0.625262528	0.444287163
XLOC_044463	-	0.629579175	-0.288932696	0.739390297
XLOC_044464	Lpar5	0.023842113	-0.567581093	0.121790589
XLOC_044465	Chd4,Gapdh,Nop2	0.000148052	1.106641593	0.017690384
XLOC_044466	Ncapd2	0.115505331	0.609402979	0.296245179
XLOC_044467	Ncapd2,Scarna10	0.931005207	0.061604209	0.956550191
XLOC_044468	Mrpl51	0.005900521	1.102749603	0.057840112
XLOC_044470	Cd27,Mir8113,Tapbpl	0.01845266	-1.19575715	0.10546307
XLOC_044471	Vamp1	0.002516335	-2.334885138	0.039269509
XLOC_044474	4930417O13Rik,Tuba3a	0.126656282	0.489637189	0.313229028
XLOC_044475	-	0.540846964	-0.19248208	0.672093453
XLOC_044476	-	0.548841148	-0.415041621	0.677711735
XLOC_044477	-	0.941566331	0.054313819	0.963661578
XLOC_044478	-	0.429150168	0.220338399	0.583448351
XLOC_044480	Plekhg6,Tnfrsf1a	0.106351559	-0.647740488	0.28275556
XLOC_044481	Cd9	0.391002219	-0.167440157	0.551169243
XLOC_044482	Gm28809	0.014328872	-1.482441593	0.091539946
XLOC_044489	-	0.230273461	-0.469470985	0.430246486
XLOC_044490	Ndufa9	0.669631344	-0.126557918	0.771677425
XLOC_044493	D6Wsu163e	0.032911063	0.338424468	0.146537249
XLOC_044494	Gm43125	0.391002219	0.117990647	0.551169243
XLOC_044496	Ccnd2	0.005261461	1.219484039	0.054476001
XLOC_044503	Parp11	5.05e-06	-0.571436218	0.006439863
XLOC_044504	-	0.106444979	-0.954218126	0.282929404
XLOC_044505	-	0.020318674	-0.985114238	0.111491118
XLOC_044506	-	0.18169254	-0.344546063	0.385519719
XLOC_044507	Cracr2a,Gm43634	0.000694594	-1.770107485	0.024610353
XLOC_044508	-	0.162626798	-1.456018839	0.361739231
XLOC_044524	Rpl18-ps2	0.391977995	-0.28667227	0.551923475
XLOC_044527	Rhno1	0.643694345	0.044473855	0.750556769
XLOC_044529	Itfg2	0.20187726	-0.128500701	0.40170096
XLOC_044530	Fkbp4	0.514795517	0.322664444	0.651296845
XLOC_044531	Gm18009	0.137013656	0.614927596	0.32768266
XLOC_044540	Gm5884	0.376138979	-0.29491589	0.551169243
XLOC_044545	-	0.228243695	-0.617272515	0.428376776
XLOC_044548	Gm44067	0.391002219	-0.066768575	0.551169243
XLOC_044549	BC035044	0.31332847	-0.735709242	0.509742171
XLOC_044551	2310001H17Rik,BC035044,Clec2d,Clec2e,Clec2i,Gm27514	0.00336261	0.279299776	0.044493046
XLOC_044552	Clec2i	0.072967821	1.197127866	0.230954814
XLOC_044560	-	0.004279616	1.057454769	0.049368645
XLOC_044561	-	0.391002219	0.086807841	0.551169243
XLOC_044563	Cd69	0.215282812	0.438450909	0.415139636
XLOC_044564	-	0.003084422	0.913171412	0.042672083
XLOC_044570	1700101I11Rik	0.000449123	2.595395058	0.022338524
XLOC_044572	Klrd1	0.057832609	-2.577586866	0.203177636
XLOC_044573	Klrk1	0.893339714	-0.009294978	0.932126018
XLOC_044622	Magohb,RP24-377D18.5	0.945740258	0.037242567	0.966130748
XLOC_044624	Ybx3	0.063025642	0.640401599	0.213027483
XLOC_044667	Gm7039,Smim10l1	0.208488912	0.248893371	0.408255743
XLOC_044668	-	0.675530505	0.182548617	0.776146471
XLOC_044677	Etv6,Gm17089	0.027723855	0.719300945	0.133021728
XLOC_044678	Gm43982	0.601590045	0.05738607	0.718432651
XLOC_044679	Gm17088	0.183541065	-0.70175175	0.38581772
XLOC_044680	1700051K13Rik	0.252660362	0.42654485	0.453332427
XLOC_044681	-	0.705523225	0.116149598	0.797807368
XLOC_044684	Lrp6	0.932408703	-0.02004372	0.957466776
XLOC_044687	Borcs5	0.133966139	-0.492040051	0.323284887
XLOC_044688	Dusp16	0.621617315	-0.163684045	0.733224348
XLOC_044689	-	0.03489296	-0.974497063	0.151501454
XLOC_044690	Crebl2	0.004695934	-1.066260793	0.051599724
XLOC_044691	-	0.230330095	-0.835237499	0.430292231
XLOC_044692	Gpr19	0.505401784	0.26220336	0.643962258
XLOC_044694	Cdkn1b,Gm44238	0.025065886	-1.857794279	0.1252673
XLOC_044696	Apold1	0.701656818	0.124890355	0.795184769
XLOC_044697	Ddx47	0.153500756	0.433805699	0.349636838
XLOC_044698	Gprc5a	0.291742127	0.282879604	0.48972978
XLOC_044701	Hebp1	0.031322761	-0.696091513	0.14288761
XLOC_044710	-	0.152668652	0.704407027	0.348584556
XLOC_044711	-	0.703930776	0.010356128	0.796694935
XLOC_044713	Rpl36a-ps3	0.966722573	0.516529989	0.979526645
XLOC_044714	Gm44140,Plbd1	0.016532611	-0.836927963	0.09909737
XLOC_044717	Hist4h4	0.957499404	-0.00681732	0.973733245
XLOC_044718	Gm44364,Wbp11	0.019570756	0.889342632	0.108952229
XLOC_044719	Smco3	0.144900845	-0.36841723	0.338515236
XLOC_044720	-	0.081785134	-0.585778597	0.245420943
XLOC_044721	Art4,Gm44069	0.528906008	-0.158691856	0.662668338
XLOC_044724	Arhgdib	0.021622452	-1.895069763	0.115525421
XLOC_044729	Strap	0.034005197	0.828113842	0.149178949
XLOC_044730	Dera	0.206300732	0.319300695	0.405640549
XLOC_044747	Aebp2,Gm44013,Plekha5	0.006961899	0.670737974	0.062666658
XLOC_044748	-	0.125723082	0.302280386	0.311862725
XLOC_044749	-	0.71793876	0.059875109	0.806858831
XLOC_044750	Gm44013	0.723936643	-0.062017176	0.811661204
XLOC_044751	-	0.00728348	-1.259574233	0.064293001
XLOC_044752	-	0.040981751	-1.16200257	0.165693123
XLOC_044753	-	0.070106475	-0.808138261	0.22608648
XLOC_044754	-	0.158238048	-0.64310439	0.355850874
XLOC_044755	-	0.77550725	-0.089291787	0.850420284
XLOC_044757	-	0.272170685	-0.301772892	0.472145808
XLOC_044758	-	0.015923589	-0.927170922	0.097044666
XLOC_044759	-	0.10133142	-0.700047405	0.274940326
XLOC_044760	-	0.013288773	-0.499497279	0.088151682
XLOC_044761	-	0.010620829	-0.340377736	0.078244288
XLOC_044763	-	0.862777533	-0.021577947	0.91186342
XLOC_044775	Gm20400	0.893056066	-0.152002268	0.932026819
XLOC_044778	Golt1b,Recql	0.865601005	0.013218424	0.913702801
XLOC_044779	Pyroxd1	0.058251459	-0.845288953	0.204047474
XLOC_044780	-	0.247521557	0.083805546	0.447245109
XLOC_044781	-	0.477281454	0.347360766	0.622074514
XLOC_044782	-	0.124238195	0.404214081	0.309501903
XLOC_044784	Ldhb	0.391002219	0.049597135	0.551169243
XLOC_044787	Cmas	0.010249983	-0.811741472	0.076632218
XLOC_044789	St8sia1	0.236276402	-0.260200835	0.436392126
XLOC_044791	C2cd5	0.433153421	0.24956383	0.586851577
XLOC_044794	1700126G02Rik	0.036647547	-0.167382139	0.15634855
XLOC_044795	Etnk1	0.015025225	-1.91022213	0.093950664
XLOC_044799	-	0.641668763	-0.102172297	0.749161356
XLOC_044807	Casc1,Gm43910,Lrmp	0.000317115	0.882278804	0.020476758
XLOC_044808	Gm43910	0.945886469	0.044259118	0.966130748
XLOC_044809	Kras	0.068254484	-0.895576306	0.222552596
XLOC_044811	Rps25-ps1	0.15281475	-0.811391785	0.348796606
XLOC_044814	-	0.019451724	-1.418162693	0.108617284
XLOC_044820	Itpr2	0.257677504	-0.633020939	0.45813218
XLOC_044821	Gm44086	0.391002219	-0.044294162	0.551169243
XLOC_044823	-	0.086748556	-1.275118916	0.253354111
XLOC_044824	-	0.114874048	-0.76629449	0.295400024
XLOC_044825	Asun,Fgfr1op2	0.022282343	0.562977517	0.11704705
XLOC_044826	Tm7sf3	0.388161103	0.143184034	0.551169243
XLOC_044827	Gm6654	0.204526828	1.385818563	0.404285746
XLOC_044828	-	0.092390981	0.490560391	0.262406803
XLOC_044829	-	0.097799244	0.182105104	0.269770958
XLOC_044830	Stk38l	0.011591215	-0.665111983	0.082027246
XLOC_044831	-	0.837489878	-0.055759497	0.893822666
XLOC_044833	1700034J05Rik,Gm44085	0.018365838	1.874696238	0.105225212
